Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
8430,146528,0,1,0
8431,58700,0,1,0
8432,45949,0,1,0
8433,212303,0,2,0
8434,28262,0,1,0
8435,145666,0,1,0
8436,11633,0,2,0
8437,197501,0,2,0
8438,51772,0,1,0
8439,137272,0,1,0
8440,270624,0,5,0
8441,131818,0,1,0
8442,17364,0,1,0
8443,27016,0,1,0
8444,32231,0,2,0
8445,34902,0,1,0
8446,144928,0,1,0
8447,31278,0,2,0
8448,138782,0,1,0
8449,139467,0,2,0
8450,207134,0,2,0
8451,149492,0,1,0
8452,23097,0,5,0
8453,61155,0,2,0
8454,145884,0,1,0
8455,145842,0,1,0
8456,22962,0,1,0
8457,134630,0,5,0
8458,12802,0,2,0
8459,266730,0,1,0
8460,269309,0,3,0
8461,209134,0,1,0
8462,271844,0,1,0
8463,201394,0,3,0
8464,266231,0,3,0
8465,53159,0,2,0
8466,9749,0,2,0
8467,42916,0,7,0
8468,33570,0,13,0
8469,272945,0,1,0
8470,43908,0,1,0
8471,267830,0,2,0
8472,16578,0,2,0
8473,45496,0,4,0
8474,33347,0,2,0
8475,49578,0,1,0
8476,59316,0,1,0
8477,24286,0,1,0
8478,62711,0,4,0
8479,7954,0,2,0
8480,36525,0,1,0
8481,19243,0,1,0
8482,48542,0,1,0
8483,30459,0,3,0
8484,214223,0,4,0
8485,9648,0,3,0
8486,141999,0,1,0
8487,206515,0,2,0
8488,398401,0,1,0
8489,59246,0,2,0
8490,146546,0,1,0
8491,52970,0,2,0
8492,399741,0,1,0
8493,21458,0,1,0
8494,14120,0,3,0
8495,10671,0,1,0
8496,35726,0,2,0
8497,267988,0,5,0
8498,1999,0,3,0
8499,266140,0,5,0
8500,133007,0,3,0
8501,31980,0,1,0
8502,398157,0,1,0
8503,53227,0,1,0
8504,135217,0,3,0
8505,270287,0,1,0
8506,48654,0,1,0
8507,202048,0,1,0
8508,135529,0,2,0
8509,35660,0,1,0
8510,138255,0,3,0
8511,59893,0,1,0
8512,143115,0,1,0
8513,56044,0,2,0
8514,29088,0,3,0
8515,144224,0,1,0
8516,52226,0,3,0
8517,196616,0,1,0
8518,267732,0,1,0
8519,4977,0,6,0
8520,60885,0,2,0
8521,56576,0,1,0
8522,138300,0,2,0
8523,269819,0,2,0
8524,212593,0,2,0
8525,133529,0,2,0
8526,47981,0,1,0
8527,200807,0,4,0
8528,58581,0,2,0
8529,136438,0,2,0
8530,63393,0,1,0
8531,268570,0,1,0
8532,55277,0,2,0
8533,397530,0,1,0
8534,18647,0,3,0
8535,216400,0,2,0
8536,11894,0,1,0
8537,266365,0,3,0
8538,206754,0,1,0
8539,48032,0,1,0
8540,144294,0,1,0
8541,9116,0,5,0
8542,34458,0,1,0
8543,268151,0,2,0
8544,9652,0,10,0
8545,13968,0,1,0
8546,200423,0,2,0
8547,25319,0,1,0
8548,24355,0,1,0
8549,199634,0,1,0
8550,140992,0,1,0
8551,50302,0,1,0
8552,59341,0,1,0
8553,62154,0,1,0
8554,145248,0,1,0
8555,22077,0,3,0
8556,20034,0,2,0
8557,209704,0,1,0
8558,267054,0,1,0
8559,137599,0,1,0
8560,215455,0,2,0
8561,3804,0,1,0
8562,397162,0,4,0
8563,32307,0,2,0
8564,12813,0,3,0
8565,142710,0,1,0
8566,27853,0,3,0
8567,215768,0,1,0
8568,48218,0,3,0
8569,5272,0,1,0
8570,62882,0,1,0
8571,266206,0,1,0
8572,17865,0,1,0
8573,273453,0,9,0
8574,39231,0,1,0
8575,63512,0,2,0
8576,50487,0,3,0
8577,46478,0,1,0
8578,328374,0,1,0
8579,30942,0,1,0
8580,149679,0,3,0
8581,26487,0,1,0
8582,268215,0,1,0
8583,33607,0,3,0
8584,204517,0,1,0
8585,205781,0,1,0
8586,397434,0,1,0
8587,398044,0,8,0
8588,45510,0,1,0
8589,201725,0,5,0
8590,57352,0,1,0
8591,269620,0,2,0
8592,393355,0,3,0
8593,214404,0,1,0
8594,400238,0,3,0
8595,149655,0,2,0
8596,273412,0,2,0
8597,206657,0,4,0
8598,9316,0,1,0
8599,970,0,2,0
8600,198344,0,1,0
8601,273687,0,1,0
8602,9459,0,2,0
8603,265313,0,2,0
8604,273061,0,1,0
8605,9590,0,1,0
8606,263053,0,7,0
8607,198877,0,3,0
8608,151168,0,1,0
8609,205901,0,3,0
8610,32045,0,6,0
8611,30896,0,2,0
8612,399140,0,2,0
8613,204843,0,1,0
8614,271416,0,3,0
8615,395433,0,1,0
8616,400959,0,1,0
8617,145604,0,1,0
8618,206815,0,1,0
8619,49737,0,4,0
8620,147174,0,2,0
8621,213293,0,3,0
8622,205610,0,3,0
8623,29237,0,2,0
8624,141343,0,1,0
8625,136623,0,1,0
8626,273394,0,4,0
8627,207743,0,2,0
8628,198306,0,2,0
8629,55901,0,1,0
8630,41754,0,1,0
8631,8119,0,4,0
8632,401929,0,1,0
8633,262863,0,2,0
8634,264437,0,1,0
8635,18153,0,1,0
8636,134602,0,1,0
8637,204100,0,2,0
8638,394058,0,2,0
8639,17011,0,1,0
8640,269808,0,1,0
8641,26760,0,1,0
8642,46137,0,1,0
8643,133011,0,1,0
8644,4831,0,1,0
8645,38841,0,5,0
8646,203607,0,1,0
8647,201505,0,1,0
8648,50391,0,1,0
8649,206778,0,2,0
8650,151797,0,3,0
8651,57874,0,1,0
8652,199636,0,1,0
8653,153310,0,2,0
8654,134317,0,1,0
8655,139444,0,2,0
8656,209873,0,1,0
8657,41419,0,2,0
8658,152126,0,1,0
8659,262461,0,1,0
8660,3653,0,10,0
8661,198495,0,3,0
8662,9475,0,1,0
8663,145870,0,1,0
8664,269801,0,1,0
8665,205903,0,2,0
8666,393889,0,1,0
8667,215846,0,1,0
8668,202327,0,1,0
8669,61594,0,1,0
8670,269056,0,1,0
8671,150052,0,1,0
8672,139529,0,2,0
8673,36293,0,1,0
8674,203929,0,5,0
8675,47277,0,1,0
8676,144699,0,1,0
8677,59831,0,2,0
8678,16626,0,1,0
8679,44715,0,1,0
8680,269411,0,5,0
8681,32205,0,1,0
8682,57343,0,2,0
8683,55932,0,2,0
8684,152969,0,1,0
8685,59563,0,1,0
8686,263405,0,2,0
8687,13056,0,3,0
8688,50468,0,4,0
8689,142485,0,4,0
8690,401801,0,2,0
8691,207404,0,1,0
8692,141837,0,2,0
8693,15472,0,2,0
8694,55146,0,2,0
8695,206313,0,5,0
8696,265630,0,1,0
8697,202273,0,1,0
8698,328737,0,1,0
8699,93,0,1,0
8700,54976,0,2,0
8701,201376,0,8,0
8702,398797,0,1,0
8703,62598,0,2,0
8704,53778,0,2,0
8705,139048,0,2,0
8706,38367,0,2,0
8707,19866,0,2,0
8708,33648,0,1,0
8709,273468,0,2,0
8710,205201,0,6,0
8711,394946,0,1,0
8712,266218,0,1,0
8713,10372,0,6,0
8714,25417,0,1,0
8715,146411,0,1,0
8716,27201,0,1,0
8717,399910,0,1,0
8718,145019,0,1,0
8719,146103,0,1,0
8720,42399,0,1,0
8721,31788,0,1,0
8722,57332,0,7,0
8723,40988,0,2,0
8724,39502,0,2,0
8725,28496,0,1,0
8726,55907,0,3,0
8727,272720,0,2,0
8728,146684,0,1,0
8729,271027,0,7,0
8730,212935,0,3,0
8731,142869,0,1,0
8732,3376,0,1,0
8733,144131,0,1,0
8734,265096,0,2,0
8735,55773,0,1,0
8736,2384,0,2,0
8737,49469,0,2,0
8738,143855,0,1,0
8739,51771,0,4,0
8740,54678,0,1,0
8741,134431,0,1,0
8742,397529,0,1,0
8743,136224,0,4,0
8744,203200,0,2,0
8745,212749,0,2,0
8746,36035,0,1,0
8747,201282,0,2,0
8748,212695,0,1,0
8749,58424,0,4,0
8750,59921,0,2,0
8751,200345,0,1,0
8752,266435,0,6,0
8753,145713,0,1,0
8754,3676,0,8,0
8755,205977,0,4,0
8756,11803,0,1,0
8757,204077,0,2,0
8758,54481,0,2,0
8759,136936,0,2,0
8760,56142,0,1,0
8761,266844,0,2,0
8762,32803,0,1,0
8763,196728,0,2,0
8764,58056,0,2,0
8765,205761,0,2,0
8766,154283,0,2,0
8767,39536,0,1,0
8768,63252,0,3,0
8769,393766,0,1,0
8770,11409,0,5,0
8771,270569,0,2,0
8772,142146,0,1,0
8773,44370,0,2,0
8774,208735,0,1,0
8775,273162,0,2,0
8776,57358,0,2,0
8777,39948,0,2,0
8778,135609,0,2,0
8779,60765,0,2,0
8780,26161,0,2,0
8781,8586,0,1,0
8782,18470,0,2,0
8783,269439,0,6,0
8784,211001,0,3,0
8785,269687,0,2,0
8786,214439,0,11,0
8787,208028,0,2,0
8788,140010,0,2,0
8789,143519,0,1,0
8790,212772,0,3,0
8791,274179,0,1,0
8792,132528,0,8,0
8793,145701,0,1,0
8794,205058,0,3,0
8795,267089,0,2,0
8796,397595,0,2,0
8797,265169,0,7,0
8798,53825,0,2,0
8799,21886,0,11,0
8800,133273,0,1,0
8801,54634,0,1,0
8802,51758,0,21,0
8803,215097,0,2,0
8804,38744,0,2,0
8805,144042,0,1,0
8806,199818,0,2,0
8807,11889,0,2,0
8808,40331,0,1,0
8809,151497,0,1,0
8810,42027,0,1,0
8811,137910,0,3,0
8812,216290,0,2,0
8813,54667,0,2,0
8814,16932,0,1,0
8815,22945,0,2,0
8816,141530,0,1,0
8817,329121,0,3,0
8818,48184,0,1,0
8819,399340,0,1,0
8820,36198,0,7,0
8821,62677,0,1,0
8822,399734,0,2,0
8823,207242,0,1,0
8824,215437,0,2,0
8825,133891,0,2,0
8826,29270,0,1,0
8827,46785,0,2,0
8828,267957,0,2,0
8829,268044,0,2,0
8830,395980,0,1,0
8831,272465,0,5,0
8832,14549,0,1,0
8833,198447,0,1,0
8834,267200,0,1,0
8835,145897,0,1,0
8836,213186,0,4,0
8837,146454,0,1,0
8838,143943,0,1,0
8839,206204,0,1,0
8840,397711,0,1,0
8841,63396,0,1,0
8842,271323,0,3,0
8843,135721,0,1,0
8844,208628,0,3,0
8845,397281,0,2,0
8846,50403,0,2,0
8847,144927,0,1,0
8848,139501,0,1,0
8849,197150,0,1,0
8850,206223,0,1,0
8851,44702,0,2,0
8852,204488,0,1,0
8853,396072,0,2,0
8854,29907,0,2,0
8855,143473,0,1,0
8856,212788,0,1,0
8857,211446,0,3,0
8858,38135,0,2,0
8859,52401,0,2,0
8860,203386,0,2,0
8861,11523,0,2,0
8862,266894,0,1,0
8863,264744,0,3,0
8864,17993,0,7,0
8865,145240,0,1,0
8866,200656,0,5,0
8867,266946,0,2,0
8868,51794,0,1,0
8869,40204,0,3,0
8870,272834,0,3,0
8871,211621,0,1,0
8872,263853,0,1,0
8873,47209,0,1,0
8874,399201,0,2,0
8875,394210,0,2,0
8876,34731,0,2,0
8877,135615,0,3,0
8878,147100,0,2,0
8879,266160,0,1,0
8880,54599,0,1,0
8881,18803,0,1,0
8882,140240,0,1,0
8883,24745,0,8,0
8884,212587,0,2,0
8885,6479,0,2,0
8886,930,0,3,0
8887,62104,0,3,0
8888,21119,0,1,0
8889,265605,0,10,0
8890,6921,0,2,0
8891,269067,0,2,0
8892,137135,0,1,0
8893,201403,0,3,0
8894,51401,0,1,0
8895,137323,0,2,0
8896,144338,0,1,0
8897,137213,0,1,0
8898,56813,0,2,0
8899,140051,0,3,0
8900,149710,0,5,0
8901,262572,0,8,0
8902,142995,0,1,0
8903,400806,0,1,0
8904,138795,0,1,0
8905,262611,0,2,0
8906,142051,0,1,0
8907,270272,0,2,0
8908,200268,0,1,0
8909,57250,0,2,0
8910,36630,0,1,0
8911,206686,0,4,0
8912,54724,0,2,0
8913,202575,0,1,0
8914,32040,0,2,0
8915,149561,0,1,0
8916,262430,0,1,0
8917,265952,0,5,0
8918,41973,0,1,0
8919,3233,0,3,0
8920,273621,0,5,0
8921,328045,0,4,0
8922,153963,0,1,0
8923,51362,0,1,0
8924,140211,0,2,0
8925,24077,0,4,0
8926,397041,0,5,0
8927,20993,0,1,0
8928,153013,0,3,0
8929,137476,0,1,0
8930,400379,0,1,0
8931,58685,0,1,0
8932,262797,0,1,0
8933,30477,0,1,0
8934,153962,0,2,0
8935,210521,0,3,0
8936,401729,0,2,0
8937,137301,0,1,0
8938,59167,0,1,0
8939,136311,0,1,0
8940,329069,0,2,0
8941,133637,0,1,0
8942,13432,0,2,0
8943,30162,0,3,0
8944,199085,0,2,0
8945,11990,0,4,0
8946,132545,0,1,0
8947,10297,0,3,0
8948,134465,0,3,0
8949,134007,0,1,0
8950,40558,0,2,0
8951,48107,0,1,0
8952,138045,0,4,0
8953,136110,0,1,0
8954,208411,0,3,0
8955,22113,0,2,0
8956,12437,0,2,0
8957,14622,0,1,0
8958,154015,0,1,0
8959,41839,0,3,0
8960,268902,0,2,0
8961,39512,0,3,0
8962,38319,0,1,0
8963,150363,0,8,0
8964,205637,0,2,0
8965,209269,0,1,0
8966,25291,0,2,0
8967,26488,0,1,0
8968,265582,0,2,0
8969,140177,0,3,0
8970,18014,0,1,0
8971,143329,0,1,0
8972,26647,0,2,0
8973,136894,0,1,0
8974,206450,0,1,0
8975,58390,0,1,0
8976,17407,0,1,0
8977,267266,0,1,0
8978,20793,0,1,0
8979,200987,0,2,0
8980,12403,0,8,0
8981,30558,0,2,0
8982,13928,0,1,0
8983,143425,0,1,0
8984,144630,0,1,0
8985,48547,0,1,0
8986,402041,0,1,0
8987,21379,0,4,0
8988,19587,0,1,0
8989,6836,0,2,0
8990,398443,0,1,0
8991,59787,0,1,0
8992,329032,0,4,0
8993,141994,0,3,0
8994,146071,0,1,0
8995,26933,0,2,0
8996,55265,0,1,0
8997,138299,0,1,0
8998,270494,0,3,0
8999,274577,0,1,0
9000,40686,0,3,0
9001,25889,0,1,0
9002,397292,0,1,0
9003,263297,0,4,0
9004,212840,0,3,0
9005,214893,0,1,0
9006,43357,0,5,0
9007,150811,0,1,0
9008,399504,0,3,0
9009,273942,0,2,0
9010,271898,0,1,0
9011,52777,0,9,0
9012,48802,0,1,0
9013,145707,0,1,0
9014,216205,0,1,0
9015,30791,0,2,0
9016,152545,0,1,0
9017,15716,0,2,0
9018,270980,0,3,0
9019,55226,0,2,0
9020,206890,0,4,0
9021,48895,0,2,0
9022,41536,0,4,0
9023,198695,0,1,0
9024,274152,0,1,0
9025,152677,0,1,0
9026,204667,0,1,0
9027,197905,0,1,0
9028,272190,0,5,0
9029,208770,0,5,0
9030,267782,0,1,0
9031,34997,0,1,0
9032,34877,0,1,0
9033,30355,0,2,0
9034,29052,0,2,0
9035,197334,0,2,0
9036,47749,0,2,0
9037,263038,0,1,0
9038,134332,0,1,0
9039,58316,0,2,0
9040,269241,0,1,0
9041,12069,0,2,0
9042,394698,0,2,0
9043,205364,0,1,0
9044,269366,0,3,0
9045,40033,0,1,0
9046,50856,0,3,0
9047,134250,0,1,0
9048,40746,0,1,0
9049,49949,0,2,0
9050,208058,0,2,0
9051,327907,0,3,0
9052,11490,0,1,0
9053,63404,0,1,0
9054,204382,0,1,0
9055,402021,0,1,0
9056,152162,0,1,0
9057,211194,0,1,0
9058,393946,0,1,0
9059,62004,0,2,0
9060,47503,0,1,0
9061,399347,0,3,0
9062,20590,0,6,0
9063,215181,0,1,0
9064,150978,0,1,0
9065,214204,0,1,0
9066,214155,0,9,0
9067,398017,0,2,0
9068,63150,0,17,0
9069,10388,0,1,0
9070,270731,0,1,0
9071,135050,0,1,0
9072,153270,0,4,0
9073,16622,0,2,0
9074,33918,0,2,0
9075,135140,0,3,0
9076,47717,0,1,0
9077,329299,0,1,0
9078,131254,0,1,0
9079,146924,0,2,0
9080,393626,0,2,0
9081,52179,0,1,0
9082,269424,0,2,0
9083,56597,0,1,0
9084,17271,0,2,0
9085,135067,0,4,0
9086,10192,0,2,0
9087,396064,0,2,0
9088,401139,0,8,0
9089,20238,0,3,0
9090,12529,0,1,0
9091,265467,0,2,0
9092,4597,0,2,0
9093,205943,0,16,0
9094,328580,0,2,0
9095,204185,0,3,0
9096,45209,0,3,0
9097,266260,0,7,0
9098,36402,0,1,0
9099,145129,0,1,0
9100,212270,0,2,0
9101,139137,0,1,0
9102,40667,0,2,0
9103,268639,0,2,0
9104,152671,0,2,0
9105,154212,0,2,0
9106,48863,0,2,0
9107,17869,0,1,0
9108,46860,0,2,0
9109,24251,0,5,0
9110,49879,0,1,0
9111,11875,0,2,0
9112,273299,0,2,0
9113,11993,0,8,0
9114,32875,0,1,0
9115,34381,0,2,0
9116,399436,0,1,0
9117,205694,0,1,0
9118,205698,0,2,0
9119,37196,0,4,0
9120,63447,0,2,0
9121,61904,0,1,0
9122,10908,0,1,0
9123,60514,0,4,0
9124,2202,0,1,0
9125,3208,0,4,0
9126,196815,0,1,0
9127,145868,0,1,0
9128,207595,0,1,0
9129,16550,0,3,0
9130,59272,0,3,0
9131,1642,0,3,0
9132,400914,0,2,0
9133,136395,0,2,0
9134,38842,0,1,0
9135,196776,0,5,0
9136,143779,0,1,0
9137,203793,0,1,0
9138,263223,0,3,0
9139,273532,0,2,0
9140,269008,0,1,0
9141,6695,0,2,0
9142,149065,0,1,0
9143,10517,0,1,0
9144,139337,0,1,0
9145,143887,0,1,0
9146,266274,0,2,0
9147,213066,0,1,0
9148,208851,0,1,0
9149,213755,0,1,0
9150,10248,0,2,0
9151,133151,0,1,0
9152,20362,0,1,0
9153,271250,0,3,0
9154,32987,0,3,0
9155,38211,0,4,0
9156,146320,0,1,0
9157,145194,0,1,0
9158,60702,0,4,0
9159,60258,0,1,0
9160,263861,0,2,0
9161,60810,0,3,0
9162,141000,0,1,0
9163,264660,0,1,0
9164,207869,0,1,0
9165,214816,0,1,0
9166,151295,0,1,0
9167,393469,0,1,0
9168,208819,0,1,0
9169,133735,0,2,0
9170,149490,0,1,0
9171,57404,0,3,0
9172,10357,0,2,0
9173,49079,0,5,0
9174,210133,0,2,0
9175,133469,0,2,0
9176,267265,0,2,0
9177,212806,0,1,0
9178,204586,0,2,0
9179,10340,0,1,0
9180,6468,0,7,0
9181,398901,0,1,0
9182,50214,0,2,0
9183,399500,0,1,0
9184,60642,0,1,0
9185,55264,0,4,0
9186,131273,0,7,0
9187,6777,0,3,0
9188,13377,0,1,0
9189,272585,0,2,0
9190,149229,0,1,0
9191,262188,0,1,0
9192,211276,0,1,0
9193,2901,0,3,0
9194,62302,0,1,0
9195,26306,0,2,0
9196,131981,0,2,0
9197,136061,0,4,0
9198,214484,0,1,0
9199,393558,0,1,0
9200,26761,0,1,0
9201,51555,0,1,0
9202,395215,0,1,0
9203,267446,0,2,0
9204,133686,0,2,0
9205,211227,0,1,0
9206,202922,0,1,0
9207,197143,0,2,0
9208,215588,0,2,0
9209,30676,0,3,0
9210,34736,0,1,0
9211,145979,0,1,0
9212,265329,0,1,0
9213,139884,0,1,0
9214,208062,0,1,0
9215,134167,0,1,0
9216,147303,0,2,0
9217,54587,0,1,0
9218,46838,0,2,0
9219,142019,0,3,0
9220,145490,0,1,0
9221,24848,0,5,0
9222,139244,0,1,0
9223,49050,0,1,0
9224,55858,0,3,0
9225,43509,0,1,0
9226,270951,0,2,0
9227,57746,0,2,0
9228,43116,0,1,0
9229,149220,0,1,0
9230,38882,0,1,0
9231,19163,0,1,0
9232,208379,0,2,0
9233,19395,0,4,0
9234,24982,0,1,0
9235,264111,0,8,0
9236,132519,0,1,0
9237,209188,0,1,0
9238,45160,0,2,0
9239,401279,0,1,0
9240,399831,0,1,0
9241,269613,0,1,0
9242,139549,0,1,0
9243,397836,0,2,0
9244,144957,0,1,0
9245,40228,0,1,0
9246,268394,0,1,0
9247,49771,0,3,0
9248,153651,0,1,0
9249,271557,0,3,0
9250,20986,0,9,0
9251,215205,0,3,0
9252,25522,0,2,0
9253,204171,0,2,0
9254,209711,0,1,0
9255,145000,0,1,0
9256,212120,0,5,0
9257,398032,0,1,0
9258,264391,0,1,0
9259,146953,0,1,0
9260,138409,0,1,0
9261,136780,0,5,0
9262,23046,0,1,0
9263,267627,0,3,0
9264,44731,0,1,0
9265,142631,0,20,0
9266,267804,0,2,0
9267,147031,0,1,0
9268,213543,0,8,0
9269,393541,0,1,0
9270,1636,0,1,0
9271,60851,0,1,0
9272,33574,0,1,0
9273,43349,0,2,0
9274,208097,0,2,0
9275,54602,0,1,0
9276,54797,0,2,0
9277,216267,0,1,0
9278,138889,0,1,0
9279,13956,0,1,0
9280,204519,0,1,0
9281,3529,0,1,0
9282,204194,0,2,0
9283,143612,0,1,0
9284,38588,0,2,0
9285,203707,0,1,0
9286,399461,0,1,0
9287,142134,0,1,0
9288,49950,0,2,0
9289,51143,0,2,0
9290,140724,0,1,0
9291,272721,0,3,0
9292,209116,0,12,0
9293,29135,0,2,0
9294,204063,0,1,0
9295,25950,0,2,0
9296,54365,0,2,0
9297,39504,0,1,0
9298,264356,0,2,0
9299,215267,0,1,0
9300,40323,0,1,0
9301,51187,0,2,0
9302,265843,0,3,0
9303,6910,0,1,0
9304,215313,0,5,0
9305,57339,0,2,0
9306,149255,0,1,0
9307,29316,0,2,0
9308,145588,0,1,0
9309,213048,0,1,0
9310,269778,0,1,0
9311,62548,0,2,0
9312,44312,0,1,0
9313,204871,0,7,0
9314,151666,0,1,0
9315,17005,0,3,0
9316,149534,0,1,0
9317,205403,0,2,0
9318,398721,0,7,0
9319,211788,0,1,0
9320,30821,0,4,0
9321,269346,0,2,0
9322,271665,0,1,0
9323,393687,0,3,0
9324,201335,0,3,0
9325,40320,0,1,0
9326,198622,0,12,0
9327,140648,0,1,0
9328,203404,0,3,0
9329,204577,0,1,0
9330,206870,0,2,0
9331,60907,0,1,0
9332,209696,0,1,0
9333,136246,0,2,0
9334,29028,0,11,0
9335,398232,0,1,0
9336,44410,0,1,0
9337,207019,0,1,0
9338,32665,0,2,0
9339,1140,0,19,0
9340,401024,0,1,0
9341,215363,0,1,0
9342,24527,0,6,0
9343,28790,0,1,0
9344,152153,0,2,0
9345,200404,0,3,0
9346,59782,0,4,0
9347,20472,0,2,0
9348,62387,0,1,0
9349,137244,0,2,0
9350,25546,0,1,0
9351,132557,0,2,0
9352,43477,0,1,0
9353,398200,0,2,0
9354,8059,0,2,0
9355,393415,0,5,0
9356,58193,0,1,0
9357,329516,0,1,0
9358,203652,0,1,0
9359,134575,0,1,0
9360,395646,0,1,0
9361,208988,0,2,0
9362,62516,0,2,0
9363,329082,0,2,0
9364,10207,0,1,0
9365,142843,0,1,0
9366,201065,0,1,0
9367,393607,0,3,0
9368,47509,0,3,0
9369,154130,0,1,0
9370,213440,0,2,0
9371,146562,0,1,0
9372,136240,0,1,0
9373,57538,0,1,0
9374,142398,0,2,0
9375,32861,0,5,0
9376,200428,0,3,0
9377,141493,0,1,0
9378,213895,0,2,0
9379,397268,0,1,0
9380,17842,0,1,0
9381,199788,0,1,0
9382,136419,0,1,0
9383,57843,0,9,0
9384,35677,0,1,0
9385,399604,0,3,0
9386,212590,0,1,0
9387,263867,0,1,0
9388,153899,0,1,0
9389,49483,0,1,0
9390,136215,0,4,0
9391,53508,0,4,0
9392,329350,0,4,0
9393,149917,0,3,0
9394,20348,0,2,0
9395,216473,0,1,0
9396,198843,0,1,0
9397,14246,0,2,0
9398,31517,0,2,0
9399,268108,0,5,0
9400,399554,0,1,0
9401,395287,0,2,0
9402,56356,0,1,0
9403,11539,0,2,0
9404,150974,0,2,0
9405,41880,0,2,0
9406,44174,0,2,0
9407,53497,0,3,0
9408,153950,0,2,0
9409,329252,0,1,0
9410,202928,0,1,0
9411,29298,0,5,0
9412,64403,0,1,0
9413,146430,0,1,0
9414,397885,0,2,0
9415,216014,0,1,0
9416,396306,0,1,0
9417,274145,0,1,0
9418,22360,0,1,0
9419,2732,0,2,0
9420,33252,0,3,0
9421,397122,0,2,0
9422,51893,0,2,0
9423,267658,0,2,0
9424,34769,0,1,0
9425,15502,0,6,0
9426,24371,0,2,0
9427,12305,0,4,0
9428,47127,0,9,0
9429,22076,0,2,0
9430,48258,0,2,0
9431,144364,0,1,0
9432,143175,0,1,0
9433,144140,0,1,0
9434,197444,0,1,0
9435,6501,0,1,0
9436,398644,0,2,0
9437,56539,0,2,0
9438,20293,0,2,0
9439,47201,0,1,0
9440,205650,0,1,0
9441,328506,0,1,0
9442,210463,0,1,0
9443,16505,0,2,0
9444,151369,0,1,0
9445,153314,0,1,0
9446,23323,0,1,0
9447,268864,0,4,0
9448,265652,0,1,0
9449,12925,0,1,0
9450,328716,0,3,0
9451,10218,0,1,0
9452,1706,0,2,0
9453,9978,0,3,0
9454,395842,0,1,0
9455,40057,0,4,0
9456,45295,0,11,0
9457,270486,0,1,0
9458,35292,0,1,0
9459,270759,0,1,0
9460,53775,0,3,0
9461,196764,0,2,0
9462,266422,0,1,0
9463,137164,0,1,0
9464,136164,0,2,0
9465,8395,0,3,0
9466,43500,0,8,0
9467,205229,0,2,0
9468,47748,0,5,0
9469,150559,0,1,0
9470,139711,0,2,0
9471,152611,0,2,0
9472,400020,0,2,0
9473,272910,0,1,0
9474,133990,0,1,0
9475,31350,0,1,0
9476,272992,0,2,0
9477,153646,0,1,0
9478,45128,0,1,0
9479,274502,0,2,0
9480,13130,0,2,0
9481,11740,0,8,0
9482,153725,0,23,0
9483,24756,0,4,0
9484,32906,0,5,0
9485,139571,0,1,0
9486,16988,0,3,0
9487,11448,0,3,0
9488,2506,0,2,0
9489,36450,0,1,0
9490,14642,0,4,0
9491,27744,0,6,0
9492,48843,0,2,0
9493,205949,0,1,0
9494,61509,0,2,0
9495,396384,0,2,0
9496,39558,0,3,0
9497,269496,0,1,0
9498,206321,0,1,0
9499,146460,0,1,0
9500,39967,0,1,0
9501,142971,0,1,0
9502,207929,0,2,0
9503,29033,0,5,0
9504,35061,0,2,0
9505,23791,0,2,0
9506,266401,0,6,0
9507,401337,0,1,0
9508,263174,0,1,0
9509,145647,0,1,0
9510,212868,0,1,0
9511,134534,0,3,0
9512,18467,0,1,0
9513,201588,0,3,0
9514,400062,0,1,0
9515,198865,0,1,0
9516,138362,0,4,0
9517,207352,0,2,0
9518,54964,0,1,0
9519,24349,0,2,0
9520,26630,0,2,0
9521,146080,0,1,0
9522,53168,0,7,0
9523,15953,0,1,0
9524,212563,0,2,0
9525,149886,0,2,0
9526,267342,0,1,0
9527,6850,0,1,0
9528,149570,0,2,0
9529,27630,0,10,0
9530,136111,0,2,0
9531,35634,0,1,0
9532,31253,0,1,0
9533,201328,0,3,0
9534,16546,0,1,0
9535,30685,0,3,0
9536,149876,0,4,0
9537,44518,0,1,0
9538,31486,0,1,0
9539,16051,0,1,0
9540,50307,0,1,0
9541,37462,0,1,0
9542,149574,0,1,0
9543,14738,0,1,0
9544,214192,0,1,0
9545,55845,0,4,0
9546,41981,0,2,0
9547,394972,0,1,0
9548,636,0,1,0
9549,269276,0,2,0
9550,48405,0,2,0
9551,19588,0,3,0
9552,271137,0,7,0
9553,272564,0,4,0
9554,197349,0,1,0
9555,14631,0,1,0
9556,142052,0,1,0
9557,136899,0,1,0
9558,63232,0,1,0
9559,16619,0,2,0
9560,31471,0,2,0
9561,145648,0,1,0
9562,36333,0,3,0
9563,135287,0,1,0
9564,201424,0,1,0
9565,136904,0,1,0
9566,400651,0,1,0
9567,361,0,1,0
9568,53515,0,3,0
9569,23599,0,4,0
9570,24548,0,1,0
9571,51918,0,12,0
9572,7116,0,3,0
9573,274503,0,1,0
9574,144586,0,1,0
9575,397347,0,2,0
9576,143051,0,1,0
9577,140586,0,10,0
9578,17150,0,3,0
9579,201995,0,2,0
9580,399640,0,1,0
9581,197949,0,5,0
9582,201872,0,3,0
9583,33151,0,1,0
9584,145357,0,1,0
9585,22385,0,1,0
9586,400263,0,2,0
9587,267425,0,1,0
9588,150127,0,2,0
9589,62510,0,1,0
9590,267329,0,1,0
9591,27253,0,3,0
9592,131866,0,3,0
9593,9172,0,1,0
